review_id,listing_id,user_id,review_text
R00278,L0058,U0107,Nice host and good communication. The space itself was okay but not extraordinary for the price in Boston.
R00279,L0059,U0007,Perfect for our business trip. Close to High Line and the host was incredibly responsive. Highly recommend.
R00280,L0059,U0250,Fantastic place for a business getaway. The Hair dryer was a highlight and the neighborhood felt very safe.
R00281,L0059,U0056,"Wonderful host, beautiful space in Astoria. Loved having Hair dryer available. Will be back!"
R00282,L0059,U0084,Stayed here for a week and loved every minute. Astoria has so much character. Great coffee shops nearby.
R00283,L0059,U0033,Amazing stay! We could walk to High Line in under 15 minutes. The apartment had everything we needed.
R00284,L0060,U0119,This was our second time booking this place and it was just as great. Love the Cambridge area.
R00285,L0060,U0216,Solid place to stay for the price. Getting to Freedom Trail took longer than expected but otherwise no complaints.
R00286,L0060,U0119,Stayed here for a week and loved every minute. Cambridge has so much character. Great coffee shops nearby.
R00287,L0060,U0119,Fantastic place for a leisure getaway. The BBQ grill was a highlight and the neighborhood felt very safe.
R00288,L0060,U0216,Good location near Kenmore but the apartment was smaller than expected. The BBQ grill was nice though.
R00289,L0061,U0017,Couldn't have asked for a better stay. The Air conditioning was perfect and Chelsea Market was right around the corner.
R00290,L0061,U0205,Fine for a short stay. The Air conditioning worked well but the street noise at night was noticeable.
R00291,L0061,U0017,The space was immaculate and the location is unbeatable. Easy access to Chelsea Market and great local dining.
R00292,L0061,U0205,Fine for a short stay. The Air conditioning worked well but the street noise at night was noticeable.
R00293,L0061,U0017,Too far from public transit. The walk to Union Square was much longer than the listing claimed.
R00294,L0061,U0205,Had issues with cleanliness. Found the kitchen poorly stocked and the Air conditioning was not working properly.
R00295,L0061,U0205,Fine for a short stay. The Air conditioning worked well but the street noise at night was noticeable.
R00296,L0062,U0105,Perfect for our leisure trip. Close to Millennium Park and the host was incredibly responsive. Highly recommend.
R00297,L0062,U0060,Spacious and well-maintained. Walking distance to Jackson L and several great restaurants. Highly recommend for anyone visiting Chicago.
R00298,L0062,U0105,The place was clean and functional. Not as close to Millennium Park as I expected but transit was accessible.
R00299,L0062,U0137,Too far from public transit. The walk to Jackson L was much longer than the listing claimed.
R00300,L0063,U0182,"Wonderful host, beautiful space in Nob Hill. Loved having Carbon monoxide alarm available. Will be back!"
R00301,L0063,U0182,Spacious and well-maintained. Walking distance to 24th St Mission BART and several great restaurants. Highly recommend for anyone visiting San Francisco.
R00302,L0063,U0108,Pretty good overall. Close to 24th St Mission BART which was essential. Would have liked more kitchen supplies.
R00303,L0063,U0182,Location is convenient but the apartment felt a bit dated. Nob Hill has great restaurants though which made up for it.
R00304,L0063,U0231,"Exactly as described. Clean, spacious, and the Carbon monoxide alarm was a nice touch. Great value for San Francisco."
R00305,L0064,U0105,Average Airbnb experience. Clean and safe area in Edgewater. Nothing special but nothing bad either.
R00306,L0064,U0147,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R00307,L0064,U0160,One of the best Airbnbs we have stayed at. The location near Coconut Grove Metrorail made getting around so easy.
R00308,L0064,U0160,"Wonderful host, beautiful space in Edgewater. Loved having Carbon monoxide alarm available. Will be back!"
R00309,L0064,U0005,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R00310,L0065,U0124,This was our second time booking this place and it was just as great. Love the North Beach area.
R00311,L0065,U0126,Pretty good overall. Close to 24th St Mission BART which was essential. Would have liked more kitchen supplies.
R00312,L0065,U0124,Amazing stay! We could walk to Oracle Park in under 15 minutes. The apartment had everything we needed.
R00313,L0065,U0126,Good location near 24th St Mission BART but the apartment was smaller than expected. The EV charger was nice though.
R00314,L0065,U0124,Good location near 24th St Mission BART but the apartment was smaller than expected. The EV charger was nice though.
R00315,L0066,U0132,"Wonderful host, beautiful space in North Beach. Loved having TV available. Will be back!"
R00316,L0066,U0132,"Wonderful host, beautiful space in North Beach. Loved having TV available. Will be back!"
R00317,L0066,U0132,Pretty good overall. Close to Montgomery St BART which was essential. Would have liked more kitchen supplies.
R00318,L0066,U0132,Super cozy place with all the amenities you could want. North Beach is such a fun area to explore.
R00319,L0066,U0132,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.
R00320,L0066,U0132,The TV was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R00321,L0066,U0132,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R00322,L0067,U0043,Decent stay overall. Back Bay is a great area but the listing could use some updating. Still decent value.
R00323,L0067,U0043,Super cozy place with all the amenities you could want. Back Bay is such a fun area to explore.
R00324,L0067,U0149,Average Airbnb experience. Clean and safe area in Back Bay. Nothing special but nothing bad either.
R00325,L0067,U0175,The Hot tub was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R00326,L0068,U0224,Nice host and good communication. The space itself was okay but not extraordinary for the price in Boston.
R00327,L0068,U0154,"Wonderful host, beautiful space in Cambridge. Loved having Hot tub available. Will be back!"
R00328,L0069,U0216,This was our second time booking this place and it was just as great. Love the Upper West Side area.
R00329,L0069,U0244,Amazing stay! We could walk to Museum of Modern Art in under 15 minutes. The apartment had everything we needed.
R00330,L0069,U0244,Perfect for our group trip. Close to Museum of Modern Art and the host was incredibly responsive. Highly recommend.
R00331,L0069,U0216,"Wonderful host, beautiful space in Upper West Side. Loved having Pool available. Will be back!"
R00332,L0069,U0244,Super cozy place with all the amenities you could want. Upper West Side is such a fun area to explore.
R00333,L0069,U0244,"Wonderful host, beautiful space in Upper West Side. Loved having Pool available. Will be back!"
R00334,L0070,U0191,Solid place to stay for the price. Getting to Vizcaya Museum took longer than expected but otherwise no complaints.
R00335,L0070,U0058,This was our second time booking this place and it was just as great. Love the Downtown Miami area.
R00336,L0070,U0150,Amazing stay! We could walk to Vizcaya Museum in under 15 minutes. The apartment had everything we needed.
R00337,L0070,U0191,The place was clean and functional. Not as close to Vizcaya Museum as I expected but transit was accessible.
R00338,L0070,U0191,Super cozy place with all the amenities you could want. Downtown Miami is such a fun area to explore.
R00339,L0070,U0150,The space was immaculate and the location is unbeatable. Easy access to Vizcaya Museum and great local dining.
R00340,L0070,U0150,Had issues with cleanliness. Found the kitchen poorly stocked and the EV charger was not working properly.
R00341,L0071,U0123,Stayed here for a week and loved every minute. Mission District has so much character. Great coffee shops nearby.
R00342,L0071,U0196,Good location near Civic Center BART but the apartment was smaller than expected. The Hair dryer was nice though.
R00343,L0071,U0196,"Wonderful host, beautiful space in Mission District. Loved having Hair dryer available. Will be back!"
R00344,L0071,U0196,The space was immaculate and the location is unbeatable. Easy access to Lombard Street and great local dining.
R00345,L0072,U0186,Fantastic place for a family getaway. The Pool was a highlight and the neighborhood felt very safe.
R00346,L0072,U0010,Too far from public transit. The walk to Atlantic Ave-Barclays was much longer than the listing claimed.
R00347,L0072,U0222,Couldn't have asked for a better stay. The Pool was perfect and Chelsea Market was right around the corner.
R00348,L0072,U0008,The space was immaculate and the location is unbeatable. Easy access to Chelsea Market and great local dining.
R00349,L0072,U0225,Fantastic place for a family getaway. The Pool was a highlight and the neighborhood felt very safe.
R00350,L0073,U0092,Average Airbnb experience. Clean and safe area in Lakeview. Nothing special but nothing bad either.
R00351,L0073,U0206,Nice host and good communication. The space itself was okay but not extraordinary for the price in Chicago.
R00352,L0074,U0112,The space was immaculate and the location is unbeatable. Easy access to Millennium Park and great local dining.
